timestamp,symbol,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,bv1,bv2,bv3,bv4,bv5,bv6,bv7,bv8,bv9,bv10,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,av1,av2,av3,av4,av5,av6,av7,av8,av9,av10
20/8/21 0:19,LINKUSDT.HB,27.06,27.0559,27.0544,27.0536,27.0534,27.0528,27.0505,27.0501,27.0491,27.0478,206.13,40,25,24.59,147.75,43,120,16.42,66,56.15,27.0646,27.0702,27.0704,27.0707,27.0717,27.0728,27.0731,27.0747,27.0772,27.0793,59.74,15.38,95,54.7,67.5,35.69,55.95,60,18.47,55.76
20/8/21 0:19,LINKUSDT.HB,27.0638,27.0602,27.0601,27.06,27.0559,27.0544,27.0536,27.0534,27.0528,27.0505,36.95,85.05,6.32,206.13,40,25,24.59,147.75,43,120,27.0642,27.0643,27.0703,27.0704,27.0707,27.0717,27.0728,27.0731,27.0738,27.0772,59.74,13.92,7.25,95,54.7,67.5,35.69,55.95,40,60
20/8/21 0:19,LINKUSDT.HB,27.0638,27.0602,27.0601,27.06,27.0559,27.0544,27.0536,27.0534,27.0509,27.0505,36.95,85.05,6.32,206.13,40,25,24.59,147.75,43,120,27.064,27.0703,27.0704,27.0707,27.0717,27.0728,27.0731,27.0738,27.0761,27.0774,73.66,7.25,95,54.7,67.5,35.69,55.95,40,60,36.95
20/8/21 0:19,LINKUSDT.HB,27.0416,27.0403,27.0397,27.0388,27.0385,27.0382,27.0377,27.0376,27.0359,27.0358,25,25,54.72,130,66,43,109.78,1.86,24.59,54.7,27.0512,27.0519,27.0531,27.0532,27.0548,27.0572,27.0575,27.0603,27.0628,27.0634,95,95,95,67.5,14.52,18.48,36.95,41.95,60,10
20/8/21 0:19,LINKUSDT.HB,27.0272,27.0258,27.0247,27.0235,27.0225,27.0216,27.0206,27.0204,27.0183,27.0175,2.5,18.49,24.59,25,43,36.99,66,25.35,147.9,0.75,27.0353,27.0354,27.0362,27.0375,27.0383,27.0384,27.0387,27.0399,27.04,27.0403,59.74,25,14.52,95,67.5,110.95,150.69,60,55.83,95
20/8/21 0:19,LINKUSDT.HB,27.0325,27.0323,27.0317,27.0313,27.0285,27.0284,27.0283,27.0232,27.0217,27.0216,25,40.5,95,54.04,95,85.6,0.74,43,4.59,36.99,27.0383,27.0384,27.0416,27.0476,27.0477,27.051,27.0513,27.0531,27.0549,27.0552,7.63,33.4,75.99,0.86,55.65,55.83,60,146.55,68,55.16
20/8/21 0:19,LINKUSDT.HB,27.0305,27.0304,27.0284,27.0283,27.0233,27.0232,27.0215,27.0211,27.0204,27.0194,5.17,54.04,85.6,0.74,25,43,40.5,66,0.35,16.42,27.0384,27.0416,27.0419,27.046,27.0488,27.0501,27.0539,27.0548,27.055,27.0552,25.9,75.99,55.7,60,25,114,314.56,43,7.26,55.16
20/8/21 0:19,LINKUSDT.HB,27.0283,27.0235,27.0225,27.0216,27.0215,27.0204,27.0201,27.0183,27.0171,27.017,0.74,25,54.04,36.99,40.5,0.35,25,147.9,84.67,80.01,27.0319,27.0322,27.0326,27.0358,27.0359,27.0361,27.0384,27.0385,27.0419,27.0449,26.1,7.78,10,25,95,95.36,25.9,60,55.7,43
20/8/21 0:19,LINKUSDT.HB,27.0204,27.0169,27.0157,27.0147,27.0146,27.0128,27.0123,27.012,27.0116,27.0099,0.35,25,25,2.81,54.04,12,40.5,43,3.08,66,27.0205,27.0217,27.0267,27.0268,27.0311,27.0323,27.0346,27.0349,27.0358,27.0359,55.36,10,2.41,111,95,60,55.39,14.5,25,95
20/8/21 0:19,LINKUSDT.HB,27.0204,27.0179,27.017,27.0169,27.0157,27.0148,27.0147,27.0138,27.013,27.0127,0.35,25,54.04,25,43,4.78,42.81,18.5,40,66,27.0222,27.0223,27.0228,27.0268,27.0357,27.0358,27.0359,27.0363,27.039,27.04,2.04,2.25,10,111,7.26,25,95,60,67.5,25
20/8/21 0:19,LINKUSDT.HB,27.021,27.0204,27.0196,27.017,27.0169,27.0158,27.0157,27.0147,27.0138,27.013,118.63,95.35,54.04,7.71,25,36.98,43,2.81,37,40,27.0267,27.0268,27.0341,27.0342,27.0358,27.0359,27.0382,27.0384,27.039,27.0399,5.02,111,7.26,55.14,25,95,60,55.9,67.5,314.56
20/8/21 0:19,LINKUSDT.HB,27.021,27.0204,27.0196,27.0169,27.0148,27.0147,27.0138,27.013,27.0128,27.0127,118.63,95.35,54.04,25,8.08,2.81,37,40,37,66,27.0267,27.0268,27.0341,27.0342,27.0358,27.0359,27.0365,27.0384,27.039,27.0399,5.02,111,7.26,55.14,25,95,60,55.9,67.5,314.56
20/8/21 0:19,LINKUSDT.HB,27.021,27.0204,27.0196,27.0169,27.0147,27.0139,27.0138,27.013,27.0128,27.0127,118.63,95.35,54.04,25,2.81,2.59,37,40,37,66,27.0267,27.0268,27.0342,27.0358,27.0359,27.0365,27.0379,27.0384,27.039,27.04,5.02,111,55.14,25,95,60,314.56,55.9,67.5,25
20/8/21 0:19,LINKUSDT.HB,27.0204,27.0157,27.0152,27.0147,27.0138,27.0132,27.0123,27.0116,27.0089,27.0087,0.35,25,54.04,2.81,37,25,40.5,3.08,43,80.49,27.026,27.0261,27.0266,27.0268,27.0318,27.0321,27.0342,27.0344,27.035,27.0358,5.4,5.07,95,111,55.88,60,73.64,10,25,25
20/8/21 0:19,LINKUSDT.HB,27.0205,27.0204,27.0168,27.0158,27.0147,27.0143,27.0138,27.0132,27.0123,27.0116,1.28,0.35,25,4.51,2.81,54.04,37,25,40.5,3.08,27.0253,27.0267,27.0268,27.0277,27.0314,27.0318,27.0342,27.0344,27.035,27.0358,5.07,1.12,111,55.25,60,55.88,55.14,10,25,25
20/8/21 0:19,LINKUSDT.HB,27.0062,27.0061,27.005,27.0041,27.0028,27.0023,27.0008,27,26.9995,26.9961,25,3.61,97.5,25,40.5,2.5,43,133.7,1.02,122.02,27.0163,27.0167,27.0184,27.0207,27.0211,27.0243,27.0252,27.0267,27.0271,27.0272,30,19.21,95,41.87,95.99,60,16.95,133.32,67.5,18.5
20/8/21 0:19,LINKUSDT.HB,27.0061,27.005,27.0041,27.0028,27.0023,27.0008,27,26.9995,26.9981,26.9968,25,2.5,25,40.5,2.5,43,78.48,1.02,120,37,27.0117,27.0118,27.0121,27.0157,27.0183,27.0207,27.0216,27.0225,27.0249,27.0252,30,30,6.44,95,55.78,41.87,56.2,60,25,16.95
20/8/21 0:19,LINKUSDT.HB,27.005,27.0023,27.0017,27.0012,27,26.9995,26.9951,26.9948,26.9947,26.9946,2.5,2.5,25,25,78.48,1.02,66,37.02,37.02,0.19,27.0086,27.0087,27.0091,27.0096,27.0157,27.0167,27.018,27.0183,27.0204,27.0216,60,9.9,217.06,16.95,95,67.5,60,55.78,10,56.2
20/8/21 0:19,LINKUSDT.HB,27.0067,27.0023,27.0013,27.0012,27,26.9995,26.9951,26.9947,26.9946,26.9941,0.74,2.5,25,25,78.48,1.02,66,37.02,0.19,43,27.0068,27.0073,27.0091,27.0096,27.0139,27.0143,27.0144,27.0157,27.0166,27.0167,71.03,0.5,217.06,16.95,5.97,10.01,55.61,95,60,67.5
20/8/21 0:19,LINKUSDT.HB,27.0013,27,26.9995,26.9947,26.9946,26.9938,26.9926,26.9888,26.9878,26.9871,0.74,78.48,1.02,37.02,0.19,40.5,83.65,217.69,25,60,27.002,27.0021,27.0025,27.009,27.0091,27.0118,27.0119,27.0127,27.0128,27.0134,60,6.95,0.5,10.05,217.06,25,55.4,43,374.56,10
20/8/21 0:19,LINKUSDT.HB,27.0013,27,26.9995,26.9948,26.9947,26.9946,26.9938,26.9908,26.9907,26.9896,5.96,78.48,1.02,37.02,62.02,0.19,40.5,40,43,66,27.0014,27.0071,27.0072,27.0091,27.0118,27.0119,27.0128,27.0139,27.0144,27.0157,63.45,3.44,55.26,217.06,25,55.4,314.56,5.97,55.61,227.91
20/8/21 0:19,LINKUSDT.HB,26.9898,26.9884,26.9865,26.9859,26.9858,26.9852,26.9838,26.9832,26.9811,26.9808,25,25,0.57,37.02,3.08,2.5,43,40.5,2.77,120,26.9936,26.9937,26.9975,26.9976,26.9977,27.0054,27.0056,27.0059,27.0072,27.0083,20.94,0.5,4.53,95,16.95,10,67.5,60,55.26,43
20/8/21 0:19,LINKUSDT.HB,26.9891,26.9875,26.9865,26.986,26.9859,26.9858,26.9852,26.9838,26.9837,26.9832,26.99,25,0.57,1.51,37.04,3.08,2.5,43,66,40.5,26.9913,26.9976,26.9977,27.0028,27.0056,27.0072,27.0088,27.0098,27.0119,27.0124,4.41,1.31,16.95,55.65,67.5,55.26,25,3.73,55.4,10
20/8/21 0:19,LINKUSDT.HB,26.9891,26.9875,26.9865,26.986,26.9859,26.9858,26.9857,26.9852,26.9838,26.9832,26.99,25,0.57,1.9,37.04,3.08,37.04,2.5,43,40.5,26.9913,27.0027,27.0028,27.0051,27.0054,27.0056,27.0057,27.0072,27.0081,27.0083,4.09,10.05,55.65,60,10,67.5,261,55.26,18.52,43
20/8/21 0:19,LINKUSDT.HB,26.9891,26.9875,26.9865,26.9858,26.9857,26.9852,26.9839,26.9832,26.9812,26.9811,26.99,25,0.57,3.08,37.04,2.5,37.04,40.5,3.62,2.77,26.9913,27.0004,27.0005,27.0028,27.0036,27.0053,27.0054,27.0056,27.0057,27.0072,4.09,10.05,25,55.65,60,43,10,67.5,261,55.26
20/8/21 0:19,LINKUSDT.HB,26.9902,26.9892,26.9876,26.9875,26.9869,26.9865,26.9858,26.9857,26.9852,26.9836,25,3.26,5,25,37.04,0.57,3.08,37.04,2.5,43,26.9913,27.0027,27.0028,27.0054,27.0056,27.0057,27.0072,27.0081,27.0086,27.0091,0.32,3.67,55.65,10,67.5,40,55.26,18.52,60,10
20/8/21 0:19,LINKUSDT.HB,26.9905,26.9869,26.9868,26.9858,26.9857,26.9852,26.9847,26.9839,26.9811,26.9808,0.74,0.96,25,3.08,37.04,2.5,25,37.04,2.77,120,26.9913,26.9988,26.9989,26.9991,27.0028,27.0054,27.0056,27.0057,27.0061,27.0072,0.32,3.53,85,55.62,55.65,10,67.5,40,18.52,55.26
20/8/21 0:19,LINKUSDT.HB,26.9905,26.9868,26.9858,26.9857,26.9852,26.9812,26.9811,26.9809,26.9808,26.9797,0.74,25,3.08,37.04,2.5,1.4,2.77,37.04,120,0.74,26.9913,26.9989,26.999,26.9991,27.0028,27.0038,27.0054,27.0056,27.0057,27.0061,0.32,10.38,60,55.62,55.65,25,10,67.5,40,18.52
20/8/21 0:19,LINKUSDT.HB,27.0027,27.0026,26.9991,26.9958,26.9929,26.9917,26.9902,26.9889,26.9882,26.9878,5.85,9.99,117,37.02,40.5,37.04,95,240,95,12,27.0116,27.0117,27.0133,27.0139,27.0144,27.0147,27.0157,27.0165,27.0173,27.0188,1.61,1.69,25,5.97,67.5,79.57,227.91,37.04,25,60
20/8/21 0:19,LINKUSDT.HB,27.0036,27.0035,27.0032,27.0031,27.0027,26.9998,26.9988,26.9983,26.9971,26.9963,11.12,37.02,2.63,95,9.99,37,120,134,140,148.07,27.0115,27.0139,27.0237,27.0238,27.0239,27.0266,27.0267,27.0274,27.0279,27.0284,19.47,5.97,5.02,60,67.5,79.57,182.6,25,55.02,10
20/8/21 0:19,LINKUSDT.HB,27.0169,27.0168,27.0167,27.0163,27.0161,27.0154,27.0141,27.0123,27.0121,27.0118,3.61,11.12,95,86.67,37.01,95,9.99,40.5,0.74,155,27.0325,27.0334,27.0337,27.0365,27.0372,27.0381,27.0382,27.0393,27.0394,27.0399,95,25,95,60,16.42,0.84,27.5,141.23,85.41,14.5
20/8/21 0:19,LINKUSDT.HB,27.0242,27.0241,27.0214,27.0201,27.0199,27.0163,27.0148,27.0125,27.0124,27.0123,11.12,36.99,95,37,95,86.67,12,50,80.05,40.5,27.0324,27.0382,27.0398,27.0399,27.0415,27.042,27.0425,27.0426,27.0431,27.0438,10.72,2.5,1.72,2.5,60,67.5,25,8.69,2.5,54.85
20/8/21 0:19,LINKUSDT.HB,27.0216,27.0215,27.0214,27.0201,27.0199,27.0186,27.0148,27.0125,27.0124,27.0123,4.72,11.12,90.37,37,95,63.27,12,50,80.05,40.5,27.0323,27.0324,27.0378,27.0379,27.0382,27.0399,27.042,27.0425,27.0426,27.0431,0.5,10.72,0.64,60,57.77,2.5,67.5,25,8.69,2.5
20/8/21 0:19,LINKUSDT.HB,27.0226,27.0225,27.0201,27.0199,27.0186,27.0148,27.0125,27.0124,27.0123,27.0121,4.72,1.11,37,95,63.27,12,50,80.05,40.5,56.43,27.0336,27.0349,27.035,27.0352,27.0354,27.0366,27.0367,27.0382,27.0399,27.042,95,14.87,0.5,95,60,34.06,1.66,2.14,2.5,67.5
20/8/21 0:19,LINKUSDT.HB,26.9995,26.9994,26.9986,26.9985,26.9947,26.9935,26.9926,26.9925,26.9883,26.9882,435.69,95,297.91,37.02,65.5,25,66.14,74.04,8.69,43,27.0188,27.0201,27.0247,27.0248,27.026,27.0261,27.0279,27.028,27.0308,27.0316,95,67.5,86.7,95,277.65,37,8.6,25,43,16.42
20/8/21 0:19,LINKUSDT.HB,27.0037,27.0036,27.0035,27.0029,27.0016,27.0008,26.9985,26.9979,26.9975,26.997,13.18,525.77,95,307.3,130,37,37.02,120,74.04,25,27.0166,27.0201,27.0216,27.0255,27.0256,27.026,27.0261,27.0279,27.028,27.0292,95,67.5,60,6.72,40,95,37,8.6,25,142.26
20/8/21 0:19,LINKUSDT.HB,27.0094,27.0093,27.0076,27.0071,27.0054,27.0051,27.0036,27.0035,27.0022,27.0018,12.32,1.55,95,25,86.67,20,81,40.5,43,37,27.0217,27.0227,27.0228,27.0229,27.023,27.0241,27.0292,27.0293,27.0304,27.0307,95,20,3.18,95,2.88,60,142.26,40,67.5,81.62
20/8/21 0:19,LINKUSDT.HB,27.0101,27.01,27.0056,27.0054,27.0035,27.003,27.0028,27.0017,27.0009,27.0006,0.86,5.22,0.22,86.67,40.5,25,37,43,40,66,27.0199,27.02,27.0201,27.0237,27.0269,27.0292,27.0293,27.0304,27.0307,27.0309,0.63,4.36,95,60,314.56,142.26,40,67.5,81.62,0.41
20/8/21 0:19,LINKUSDT.HB,27.011,27.0109,27.0077,27.0071,27.0062,27.0048,27.0037,27.0035,27.0034,27.0025,93.44,319.61,43,110,25,37,66,40.5,130,74.02,27.0165,27.024,27.0269,27.0275,27.0303,27.0304,27.0309,27.0316,27.0317,27.0318,0.31,95,314.56,60,0.91,67.5,0.41,0.84,25,16.42
20/8/21 0:19,LINKUSDT.HB,27.0165,27.0112,27.0059,27.0058,27.0043,27.0035,27.0028,27.0018,27.0009,26.9992,11.17,1.8,0.22,25,43,40.5,37,0.95,40,161.85,27.0203,27.0232,27.0233,27.024,27.0269,27.0274,27.0282,27.0288,27.0291,27.0293,0.31,3.26,25,95,314.56,55.68,18.5,25,56.23,40
20/8/21 0:19,LINKUSDT.HB,27.0167,27.0166,27.0165,27.0094,27.0079,27.0068,27.0058,27.0043,27.0042,27.0037,1.81,21.09,11.17,127,120,37,25,43,80,66,27.0272,27.0273,27.0274,27.0304,27.0324,27.0335,27.0336,27.0349,27.0358,27.0363,20,3.27,25,67.5,60,139.8,120,55.23,25,120
20/8/21 0:19,LINKUSDT.HB,27.019,27.0189,27.0166,27.0165,27.0123,27.0085,27.0081,27.0079,27.0077,27.0073,0.86,2.15,21.09,11.17,40.5,25,80.45,120,43,37.01,27.0294,27.0295,27.0296,27.0326,27.0362,27.0363,27.0382,27.0389,27.039,27.0395,95,20,104.31,60,18.5,120,1.57,84.21,67.5,154
20/8/21 0:19,LINKUSDT.HB,27.017,27.0166,27.0165,27.0124,27.0123,27.0085,27.0083,27.008,27.0078,27.0073,0.86,21.09,11.17,6.9,40.5,25,25,40,18.5,37.01,27.0283,27.0284,27.0295,27.0297,27.0299,27.0342,27.0352,27.0363,27.0372,27.0382,20,25,9.38,95,95,25,60,120,18.5,1.57
20/8/21 0:19,LINKUSDT.HB,27.0381,27.0319,27.026,27.0259,27.0255,27.0246,27.0238,27.0237,27.0217,27.0212,9.99,135.5,2.46,95,10,25,18.49,43,66,214.64,27.0398,27.0399,27.0426,27.0431,27.0438,27.0445,27.0468,27.0474,27.0478,27.0486,2.26,2.5,8.69,2.5,55.18,0.74,137.03,100,55.72,46.08
20/8/21 0:19,LINKUSDT.HB,27.0519,27.0506,27.0505,27.0504,27.0494,27.0467,27.0452,27.0443,27.0437,27.039,95,382.21,13.75,104.99,40.5,95,25,43,66,130,27.0607,27.0632,27.0639,27.0643,27.0647,27.0661,27.0666,27.0687,27.0694,27.0696,0.74,2.5,2.5,16.42,1092.53,3.55,2.5,8.69,8.69,36.98
20/8/21 0:20,LINKUSDT.HB,27.0552,27.052,27.0494,27.0389,27.0388,27.0368,27.0358,27.0356,27.0329,27.0327,129,1.15,40.5,25,21.88,36.96,175.42,43,66,130,27.0595,27.0596,27.0606,27.0656,27.0658,27.0659,27.0674,27.0694,27.0697,27.07,30,30,162.73,95,25,95,115.99,8.69,16.42,25
20/8/21 0:20,LINKUSDT.HB,27.0591,27.059,27.0589,27.0495,27.0494,27.0439,27.0437,27.0405,27.0402,27.0398,2.23,0.38,4.78,18.44,40.5,25,43,66,120,18.48,27.0656,27.0657,27.0673,27.0674,27.0715,27.0719,27.072,27.0739,27.0745,27.0763,18.1,95,110.83,210.99,0.74,12,0.19,67.5,3.08,60
20/8/21 0:20,LINKUSDT.HB,27.0591,27.0497,27.0496,27.0494,27.0449,27.0437,27.0431,27.0428,27.0417,27.0415,4.83,18.44,5.85,40.5,25,43,20,84.47,130,80.85,27.0645,27.0646,27.0672,27.0673,27.0674,27.0715,27.0719,27.072,27.0739,27.0745,18.1,5,0.56,110.83,115.99,0.74,12,0.19,67.5,3.08
20/8/21 0:20,LINKUSDT.HB,27.0419,27.0418,27.0415,27.0368,27.0362,27.0358,27.0335,27.0327,27.0321,27.0305,6.31,487.83,25,36.96,120,175.42,32.29,43,2.5,40.5,27.0489,27.0497,27.0498,27.0518,27.0519,27.0589,27.059,27.0606,27.0613,27.0616,17.6,0.2,9.99,95,2,3.44,25,95,60,67.5
20/8/21 0:20,LINKUSDT.HB,27.0478,27.0477,27.0475,27.0425,27.042,27.0419,27.0393,27.0386,27.0375,27.0368,405.4,7.83,518.41,95,2.42,25,40.5,120,10,36.96,27.0497,27.0519,27.0588,27.0604,27.0606,27.0616,27.062,27.0642,27.0662,27.0673,0.2,2,5,25,95,67.5,95,16.95,18.48,60
20/8/21 0:20,LINKUSDT.HB,27.0496,27.0495,27.0421,27.042,27.0419,27.0393,27.0386,27.0375,27.0368,27.0362,580.16,0.21,18.44,2.42,25,40.5,120,10,73.92,120,27.0497,27.0519,27.0588,27.0605,27.0606,27.0616,27.062,27.0658,27.0662,27.0668,0.2,2,5,25,95,67.5,95,25,18.48,43
20/8/21 0:20,LINKUSDT.HB,27.0495,27.0421,27.042,27.0419,27.0393,27.0386,27.0375,27.0368,27.0362,27.0358,0.21,18.44,2.42,25,40.5,120,10,36.96,120,212.38,27.0497,27.0519,27.0586,27.0587,27.0588,27.0604,27.0606,27.0616,27.062,27.0658,181.1,2,0.87,25,5,55.95,95,67.5,95,120.68
20/8/21 0:20,LINKUSDT.HB,27.0368,27.0345,27.0321,27.0298,27.0297,27.0289,27.0272,27.0222,27.0221,27.0208,36.96,25,2.5,9.49,40.5,2.5,80,180.85,66,147.85,27.0432,27.0434,27.0435,27.0439,27.0463,27.0486,27.0497,27.0513,27.0519,27.053,25,40,95,95,36.97,168,64.72,1.22,2,140
20/8/21 0:20,LINKUSDT.HB,27.0289,27.0283,27.0272,27.0266,27.0208,27.0194,27.0182,27.0172,27.0171,27.0166,2.5,36.98,80,25,147.85,40.5,43,7.4,86.33,2.8,27.0329,27.033,27.0337,27.0339,27.0356,27.0357,27.038,27.0419,27.0431,27.0443,7.58,30,6.74,0.24,0.38,95,167.87,55.68,5,1.77
20/8/21 0:20,LINKUSDT.HB,27.0272,27.0197,27.0194,27.0172,27.0166,27.0165,27.0156,27.0147,27.0118,27.0117,80,37,40.5,7.4,2.8,11.17,25,2.81,14.69,43,27.0273,27.0274,27.0277,27.0281,27.0333,27.0356,27.0357,27.037,27.0373,27.0419,37.58,4.49,0.24,0.76,1.86,2.94,95,55.68,67.5,158
20/8/21 0:20,LINKUSDT.HB,27.0226,27.0213,27.0212,27.0199,27.0197,27.0172,27.0166,27.0165,27.0147,27.0116,95,422.41,95,86.67,37,7.4,2.8,11.17,2.81,3.08,27.0271,27.0285,27.0287,27.0333,27.0373,27.0391,27.0405,27.0434,27.0456,27.0477,150,93,102.57,5,67.5,54.87,55.16,25,43,1.75
20/8/21 0:20,LINKUSDT.HB,27.0372,27.0371,27.0358,27.0356,27.0298,27.0287,27.0279,27.0278,27.0248,27.0199,10,95,18.94,95,121,95,181.23,40.5,0.98,86.67,27.0518,27.0519,27.055,27.056,27.0563,27.0569,27.0589,27.0619,27.0629,27.0647,4.36,2,25,8.69,67.5,36.99,5,25,130,55.68
20/8/21 0:20,LINKUSDT.HB,27.0549,27.0548,27.0535,27.0533,27.0488,27.0459,27.0456,27.0455,27.0452,27.0438,10,95,519.14,95,18.47,40.5,40,73.9,40,12,27.065,27.0653,27.0658,27.0666,27.0687,27.0694,27.0712,27.0715,27.072,27.0745,67.5,130,16.42,2.5,8.69,8.69,18.47,0.74,0.19,3.08
20/8/21 0:20,LINKUSDT.HB,27.0593,27.0592,27.0582,27.0564,27.0459,27.0456,27.0452,27.0438,27.0425,27.0409,10,11.2,1.84,116,40.5,40,40,36.94,73.91,10,27.063,27.0666,27.0712,27.0715,27.072,27.0729,27.0745,27.0756,27.0765,27.0769,0.38,2.5,18.47,0.74,0.19,0.98,3.08,67.5,73.91,0.74
20/8/21 0:20,LINKUSDT.HB,27.0655,27.0595,27.0594,27.0557,27.0529,27.0526,27.0522,27.0503,27.0489,27.0434,7.5,18.94,23.44,40.5,175.76,40,40,36.96,20,233.46,27.0706,27.0713,27.0714,27.0715,27.072,27.0745,27.0756,27.0769,27.0808,27.0814,95,36.93,95,0.74,0.19,3.08,92.5,0.74,1.02,25
20/8/21 0:20,LINKUSDT.HB,27.0679,27.0678,27.0672,27.0605,27.0594,27.0557,27.0526,27.0522,27.0515,27.0503,7.5,16.97,412.46,157,23.44,40.5,40,40,6.94,36.96,27.072,27.0745,27.0769,27.0808,27.0814,27.0824,27.0826,27.0829,27.0852,27.0855,0.19,3.08,0.74,1.02,25,0.74,0.74,0.98,67.5,0.35
20/8/21 0:20,LINKUSDT.HB,27.0719,27.0718,27.0608,27.0607,27.0606,27.0605,27.0602,27.0589,27.0559,27.0557,425.15,137,18.94,0.51,174.53,157,40,36.94,40,40.5,27.072,27.0745,27.0769,27.0808,27.0824,27.0826,27.0852,27.0855,27.0878,27.0879,0.19,3.08,0.74,1.02,0.74,0.74,67.5,0.35,0.74,2.5
20/8/21 0:20,LINKUSDT.HB,27.0854,27.0756,27.0755,27.0742,27.0739,27.0718,27.0689,27.0648,27.064,27.0632,388.86,18.94,95,100,67.5,137,80,12,25,109,27.0878,27.0879,27.0882,27.0924,27.0927,27.0932,27.0936,27.0938,27.0941,27.0948,0.74,2.5,2.5,0.85,0.65,0.74,0.3,0.31,1.05,40.5
20/8/21 0:20,LINKUSDT.HB,27.0756,27.0755,27.0743,27.0739,27.0722,27.0694,27.0659,27.0618,27.0616,27.0615,18.94,95,0.51,67.5,20,36.92,40,43,87.59,66,27.0918,27.0924,27.0927,27.0932,27.0936,27.0938,27.0941,27.095,27.0954,27.0959,120,0.85,0.65,0.74,0.3,0.31,1.05,0.9,40.5,0.25
20/8/21 0:20,LINKUSDT.HB,27.0844,27.0843,27.0842,27.0839,27.0838,27.0837,27.0792,27.0745,27.0739,27.0728,18.94,423.58,95,2.59,441.32,95,20,0.48,67.5,36.9,27.0924,27.0927,27.0932,27.0936,27.0938,27.0941,27.095,27.0959,27.0964,27.0987,0.85,0.65,0.74,0.3,0.31,1.05,0.9,0.25,2.21,0.74
20/8/21 0:20,LINKUSDT.HB,27.0832,27.0818,27.0805,27.0804,27.0792,27.0767,27.0745,27.0739,27.0729,27.0705,95,95,3.74,18.94,20,25,1.82,67.5,40,43,27.0924,27.0927,27.0932,27.0936,27.0937,27.0938,27.0941,27.095,27.0959,27.0964,0.85,0.65,0.74,0.3,25,0.31,1.05,0.9,0.25,2.21
20/8/21 0:20,LINKUSDT.HB,27.0832,27.0831,27.0807,27.0806,27.0805,27.0788,27.0776,27.0775,27.0745,27.0739,441.13,95,36.92,18.94,23.44,36.9,171.75,73.82,1.34,67.5,27.0932,27.0936,27.0938,27.0941,27.095,27.0959,27.0964,27.0987,27.0994,27.0996,0.74,0.3,0.31,1.05,0.9,0.25,2.21,0.74,0.66,0.24
20/8/21 0:20,LINKUSDT.HB,27.0808,27.0807,27.0805,27.079,27.0746,27.0739,27.0732,27.0724,27.0698,27.0697,10.96,3.74,23.44,0.61,179.05,67.5,60,40,36.92,25,27.0905,27.0907,27.0921,27.0932,27.0936,27.0938,27.0941,27.095,27.0959,27.0963,6.64,95,95,0.74,0.3,0.31,1.05,0.9,0.25,0.55
20/8/21 0:20,LINKUSDT.HB,27.0822,27.0821,27.0805,27.079,27.0746,27.074,27.0739,27.0732,27.0724,27.0718,449.67,95,23.44,0.61,179.05,25,67.5,60,40,36.92,27.0905,27.0931,27.0932,27.0936,27.0938,27.0941,27.095,27.0959,27.0964,27.0987,5.16,2.26,0.74,0.3,0.31,1.05,0.9,0.25,2.21,0.74
20/8/21 0:20,LINKUSDT.HB,27.0869,27.0868,27.0867,27.0862,27.0861,27.0824,27.0803,27.079,27.0788,27.0787,18.94,454.26,95,350.66,95,86.67,60,0.48,36.9,134,27.0931,27.0932,27.0936,27.0938,27.0941,27.095,27.0959,27.0964,27.0987,27.0994,1.87,0.74,0.3,0.31,1.05,0.9,0.25,2.21,0.74,0.66
20/8/21 0:20,LINKUSDT.HB,27.0889,27.0888,27.0883,27.0825,27.0824,27.0822,27.0803,27.0796,27.0794,27.0763,3.74,18.94,95,0.29,86.67,67.5,60,0.32,110,25,27.0994,27.0995,27.1,27.1004,27.1005,27.1009,27.101,27.1013,27.1026,27.103,1.48,120,5.79,0.37,3.19,0.74,2.55,0.25,54.79,0.35
20/8/21 0:20,LINKUSDT.HB,27.0899,27.0898,27.0896,27.0895,27.0883,27.0822,27.0804,27.0803,27.0797,27.0796,10,36.91,14.56,3.74,95,67.5,0.29,60,25,0.32,27.0995,27.1,27.1004,27.1005,27.1009,27.101,27.1013,27.1026,27.103,27.1041,120,5.79,0.37,3.19,0.74,2.55,0.25,54.79,0.35,0.74
20/8/21 0:20,LINKUSDT.HB,27.0748,27.0732,27.0673,27.0659,27.0657,27.0656,27.0649,27.0645,27.0643,27.064,36.92,0.51,20,205.37,43,147.61,147.62,110,67.5,36.46,27.083,27.0843,27.0844,27.087,27.0902,27.0953,27.0958,27.0965,27.0991,27.0995,95,25,95,2.94,139.7,40.5,55.68,73.85,54.63,10
20/8/21 0:20,LINKUSDT.HB,27.0748,27.0673,27.0657,27.0656,27.0645,27.0643,27.0637,27.0625,27.0621,27.062,36.92,20,2.36,147.61,110,67.5,43,25,181.28,40,27.0794,27.0795,27.0806,27.0925,27.0932,27.0953,27.0966,27.0969,27.0971,27.0975,3.05,149.7,25,10,18.46,40.5,55.68,25,80,55.68
20/8/21 0:20,LINKUSDT.HB,27.0748,27.0674,27.0673,27.0656,27.0645,27.0643,27.0621,27.062,27.0612,27.0603,186.92,3.1,20,147.61,110,67.5,181.28,40,25,43,27.0792,27.0793,27.0849,27.087,27.0912,27.0913,27.0943,27.0953,27.0969,27.0991,7.55,149.7,25,54.88,9.46,54.8,55.55,40.5,25,54.63
